"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"1173",1173,1172,"President Obama Job Approval","Reuters/Ipsos","Approve 48, Disapprove 47",1,"2016-05-19",2016,"B+"
"1174",1174,1173,"President Obama Job Approval","ABC News/Wash Post","Approve 47, Disapprove 51",-4,"2016-05-22",2016,"A+"
"1175",1175,1174,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 51, Disapprove 46",5,"2016-05-23",2016,"A-"
"1176",1176,1175,"President Obama Job Approval","The Economist/YouGov","Approve 45, Disapprove 52",-7,"2016-05-25",2016,"B"
"1177",1177,1176,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 46",1,"2016-05-26",2016,"B+"
"1178",1178,1177,"President Obama Job Approval","Rasmussen Reports","Approve 51, Disapprove 47",4,"2016-06-01",2016,"C+"
"1179",1179,1178,"President Obama Job Approval","Gallup","Approve 51, Disapprove 45",6,"2016-06-01",2016,"B"
"1180",1180,1179,"President Obama Job Approval","Quinnipiac","Approve 49, Disapprove 48",1,"2016-06-02",2016,"A-"
"1181",1181,1180,"President Obama Job Approval","Reuters/Ipsos","Approve 52, Disapprove 44",8,"2016-06-03",2016,"B+"
"1182",1182,1181,"President Obama Job Approval","IBD/TIPP","Approve 51, Disapprove 42",9,"2016-06-06",2016,"A-"
"1183",1183,1182,"President Obama Job Approval","Reuters/Ipsos","Approve 49, Disapprove 47",2,"2016-06-09",2016,"B+"
"1184",1184,1183,"President Obama Job Approval","Economist/YouGov","Approve 46, Disapprove 52",-6,"2016-06-10",2016,"B"
"1185",1185,1184,"President Obama Job Approval","FOX News","Approve 51, Disapprove 46",5,"2016-06-14",2016,"A"
"1186",1186,1185,"President Obama Job Approval","Bloomberg","Approve 53, Disapprove 42",11,"2016-06-14",2016,"unknown"
"1187",1187,1186,"President Obama Job Approval","CBS News","Approve 53, Disapprove 41",12,"2016-06-15",2016,"A-"
"1188",1188,1187,"President Obama Job Approval","Reuters/Ipsos","Approve 48, Disapprove 47",1,"2016-06-16",2016,"B+"
"1189",1189,1188,"President Obama Job Approval","Economist/YouGov","Approve 47, Disapprove 49",-2,"2016-06-22",2016,"B"
"1190",1190,1189,"President Obama Job Approval","Reuters/Ipsos","Approve 50, Disapprove 46",4,"2016-06-23",2016,"B+"
"1191",1191,1190,"President Obama Job Approval","Monmouth","Approve 49, Disapprove 46",3,"2016-06-23",2016,"A+"
"1192",1192,1191,"President Obama Job Approval","CNN/ORC","Approve 52, Disapprove 45",7,"2016-06-24",2016,"B+"
"1193",1193,1192,"President Obama Job Approval","ABC News/Wash Post","Approve 54, Disapprove 43",11,"2016-06-26",2016,"A+"
"1194",1194,1193,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 51, Disapprove 45",6,"2016-06-27",2016,"A-"
"1195",1195,1194,"President Obama Job Approval","FOX News","Approve 50, Disapprove 47",3,"2016-06-29",2016,"A"
"1196",1196,1195,"President Obama Job Approval","Economist/YouGov","Approve 43, Disapprove 54",-11,"2016-06-30",2016,"B"
"1197",1197,1196,"President Obama Job Approval","PPP (D)","Approve 48, Disapprove 47",1,"2016-06-30",2016,"B"
"1198",1198,1197,"President Obama Job Approval","Quinnipiac","Approve 48, Disapprove 48",0,"2016-06-30",2016,"A-"
"1199",1199,1198,"President Obama Job Approval","IBD/TIPP","Approve 50, Disapprove 45",5,"2016-06-30",2016,"A-"
"1200",1200,1199,"President Obama Job Approval","Reuters/Ipsos","Approve 49, Disapprove 46",3,"2016-06-30",2016,"B+"
"1201",1201,1200,"President Obama Job Approval","USA Today/Suffolk","Approve 50, Disapprove 47",3,"2016-07-04",2016,"B+"
"1202",1202,1201,"President Obama Job Approval","Economist/YouGov","Approve 45, Disapprove 51",-6,"2016-07-06",2016,"B"
"1203",1203,1202,"President Obama Job Approval","Gallup","Approve 50, Disapprove 45",5,"2016-07-07",2016,"B"
"1204",1204,1203,"President Obama Job Approval","Reuters/Ipsos","Approve 51, Disapprove 45",6,"2016-07-07",2016,"B+"
"1205",1205,1204,"President Obama Job Approval","Pew Research","Approve 50, Disapprove 44",6,"2016-07-07",2016,"B-"
"1206",1206,1205,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 50",-1,"2016-07-07",2016,"C+"
"1207",1207,1206,"President Obama Job Approval","Economist/YouGov","Approve 46, Disapprove 51",-5,"2016-07-13",2016,"B"
"1208",1208,1207,"President Obama Job Approval","CBS News/NY Times","Approve 53, Disapprove 41",12,"2016-07-14",2016,"A-"
"1209",1209,1208,"President Obama Job Approval","Associated Press-GfK","Approve 47, Disapprove 52",-5,"2016-07-15",2016,"unknown"
"1210",1210,1209,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 51, Disapprove 46",5,"2016-07-17",2016,"A-"
"1211",1211,1210,"President Obama Job Approval","ABC News/Wash Post","Approve 52, Disapprove 46",6,"2016-07-17",2016,"A+"
"1212",1212,1211,"President Obama Job Approval","Economist/YouGov","Approve 45, Disapprove 49",-4,"2016-07-18",2016,"B"
"1213",1213,1212,"President Obama Job Approval","Monmouth","Approve 49, Disapprove 47",2,"2016-07-19",2016,"A+"
"1214",1214,1213,"President Obama Job Approval","McClatchy/Marist","Approve 51, Disapprove 43",8,"2016-07-19",2016,"A"
"1215",1215,1214,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 49",-5,"2016-07-21",2016,"B+"
"1216",1216,1215,"President Obama Job Approval","Economist/YouGov","Approve 48, Disapprove 49",-1,"2016-07-25",2016,"B"
"1217",1217,1216,"President Obama Job Approval","CNN/ORC","Approve 50, Disapprove 47",3,"2016-07-25",2016,"B+"
"1218",1218,1217,"President Obama Job Approval","Reuters/Ipsos","Approve 45, Disapprove 49",-4,"2016-07-29",2016,"B+"
"1219",1219,1218,"President Obama Job Approval","PPP (D)","Approve 50, Disapprove 47",3,"2016-07-30",2016,"B"
"1220",1220,1219,"President Obama Job Approval","Economist/YouGov","Approve 48, Disapprove 49",-1,"2016-08-02",2016,"B"
"1221",1221,1220,"President Obama Job Approval","FOX News","Approve 52, Disapprove 45",7,"2016-08-03",2016,"A"
"1222",1222,1221,"President Obama Job Approval","CNN/ORC","Approve 54, Disapprove 45",9,"2016-08-04",2016,"B+"
"1223",1223,1222,"President Obama Job Approval","McClatchy/Marist","Approve 53, Disapprove 40",13,"2016-08-04",2016,"A"
"1224",1224,1223,"President Obama Job Approval","Reuters/Ipsos","Approve 48, Disapprove 48",0,"2016-08-04",2016,"B+"
"1225",1225,1224,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 52, Disapprove 44",8,"2016-08-05",2016,"A-"
"1226",1226,1225,"President Obama Job Approval","IBD/TIPP","Approve 52, Disapprove 40",12,"2016-08-05",2016,"A-"
"1227",1227,1226,"President Obama Job Approval","ABC News/Wash Post","Approve 53, Disapprove 45",8,"2016-08-07",2016,"A+"
"1228",1228,1227,"President Obama Job Approval","Gallup","Approve 52, Disapprove 45",7,"2016-08-09",2016,"B"
"1229",1229,1228,"President Obama Job Approval","Rasmussen Reports","Approve 49, Disapprove 51",-2,"2016-08-09",2016,"C+"
"1230",1230,1229,"President Obama Job Approval","Economist/YouGov","Approve 49, Disapprove 49",0,"2016-08-09",2016,"B"
"1231",1231,1230,"President Obama Job Approval","Monmouth","Approve 56, Disapprove 40",16,"2016-08-10",2016,"A+"
"1232",1232,1231,"President Obama Job Approval","Bloomberg","Approve 50, Disapprove 44",6,"2016-08-10",2016,"unknown"
"1233",1233,1232,"President Obama Job Approval","Reuters/Ipsos","Approve 50, Disapprove 45",5,"2016-08-11",2016,"B+"
"1234",1234,1233,"President Obama Job Approval","Economist/YouGov","Approve 49, Disapprove 50",-1,"2016-08-17",2016,"B"
"1235",1235,1234,"President Obama Job Approval","Pew Research","Approve 53, Disapprove 42",11,"2016-08-18",2016,"B-"
"1236",1236,1235,"President Obama Job Approval","Reuters/Ipsos","Approve 46, Disapprove 48",-2,"2016-08-18",2016,"B+"
"1237",1237,1236,"President Obama Job Approval","Economist/YouGov","Approve 47, Disapprove 52",-5,"2016-08-24",2016,"B"
"1238",1238,1237,"President Obama Job Approval","Quinnipiac","Approve 54, Disapprove 44",10,"2016-08-25",2016,"A-"
"1239",1239,1238,"President Obama Job Approval","Reuters/Ipsos","Approve 44, Disapprove 50",-6,"2016-08-25",2016,"B+"
"1240",1240,1239,"President Obama Job Approval","PPP (D)","Approve 50, Disapprove 46",4,"2016-08-30",2016,"B"
"1241",1241,1240,"President Obama Job Approval","Economist/YouGov","Approve 48, Disapprove 49",-1,"2016-08-31",2016,"B"
"1242",1242,1241,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 48",-1,"2016-08-31",2016,"B+"
"1243",1243,1242,"President Obama Job Approval","FOX News","Approve 54, Disapprove 43",11,"2016-09-01",2016,"A"
"1244",1244,1243,"President Obama Job Approval","USA Today/Suffolk","Approve 50, Disapprove 45",5,"2016-09-01",2016,"B+"
"1245",1245,1244,"President Obama Job Approval","IBD/TIPP","Approve 50, Disapprove 44",6,"2016-09-02",2016,"A-"
"1246",1246,1245,"President Obama Job Approval","Economist/YouGov","Approve 50, Disapprove 48",2,"2016-09-07",2016,"B"
"1247",1247,1246,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 48",-1,"2016-09-07",2016,"B+"
"1248",1248,1247,"President Obama Job Approval","GWU/Battleground","Approve 51, Disapprove 47",4,"2016-09-07",2016,"B"
"1249",1249,1248,"President Obama Job Approval","Gallup","Approve 51, Disapprove 45",6,"2016-09-07",2016,"B"
"1250",1250,1249,"President Obama Job Approval","Rasmussen Reports","Approve 51, Disapprove 48",3,"2016-09-08",2016,"C+"
"1251",1251,1250,"President Obama Job Approval","CNN/ORC","Approve 51, Disapprove 48",3,"2016-09-09",2016,"B+"
"1252",1252,1251,"President Obama Job Approval","ABC News/Wash Post","Approve 55, Disapprove 42",13,"2016-09-11",2016,"A+"
"1253",1253,1252,"President Obama Job Approval","Economist/YouGov","Approve 48, Disapprove 50",-2,"2016-09-14",2016,"B"
"1254",1254,1253,"President Obama Job Approval","Reuters/Ipsos","Approve 48, Disapprove 48",0,"2016-09-14",2016,"B+"
"1255",1255,1254,"President Obama Job Approval","FOX News","Approve 50, Disapprove 48",2,"2016-09-15",2016,"A"
"1256",1256,1255,"President Obama Job Approval","Quinnipiac","Approve 50, Disapprove 47",3,"2016-09-16",2016,"A-"
"1257",1257,1256,"President Obama Job Approval","Economist/YouGov","Approve 47, Disapprove 51",-4,"2016-09-21",2016,"B"
"1258",1258,1257,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 52, Disapprove 45",7,"2016-09-21",2016,"A-"
"1259",1259,1258,"President Obama Job Approval","Reuters/Ipsos","Approve 47, Disapprove 48",-1,"2016-09-21",2016,"B+"
"1260",1260,1259,"President Obama Job Approval","Associated Press-GfK","Approve 50, Disapprove 50",0,"2016-09-22",2016,"unknown"
"1261",1261,1260,"President Obama Job Approval","McClatchy/Marist","Approve 51, Disapprove 44",7,"2016-09-23",2016,"A"
"1262",1262,1261,"President Obama Job Approval","ABC News/Wash Post","Approve 51, Disapprove 45",6,"2016-09-25",2016,"A+"
"1263",1263,1262,"President Obama Job Approval","Economist/YouGov","Approve 50, Disapprove 49",1,"2016-09-25",2016,"B"
"1264",1264,1263,"President Obama Job Approval","Bloomberg","Approve 49, Disapprove 48",1,"2016-09-26",2016,"unknown"
"1265",1265,1264,"President Obama Job Approval","Rasmussen Reports","Approve 48, Disapprove 51",-3,"2016-09-27",2016,"C+"
"1266",1266,1265,"President Obama Job Approval","Gallup","Approve 51, Disapprove 44",7,"2016-09-27",2016,"B"
"1267",1267,1266,"President Obama Job Approval","Monmouth","Approve 53, Disapprove 43",10,"2016-09-28",2016,"A+"
"1268",1268,1267,"President Obama Job Approval","PPP (D)","Approve 48, Disapprove 48",0,"2016-09-28",2016,"B"
"1269",1269,1268,"President Obama Job Approval","Reuters/Ipsos","Approve 46, Disapprove 47",-1,"2016-09-28",2016,"B+"
"1270",1270,1269,"President Obama Job Approval","FOX News","Approve 52, Disapprove 46",6,"2016-09-30",2016,"A"
"1271",1271,1270,"President Obama Job Approval","Economist/YouGov","Approve 49, Disapprove 49",0,"2016-10-03",2016,"B"
"1272",1272,1271,"President Obama Job Approval","CBS News","Approve 51, Disapprove 43",8,"2016-10-04",2016,"A-"
"1273",1273,1272,"President Obama Job Approval","Reuters/Ipsos","Approve 51, Disapprove 45",6,"2016-10-05",2016,"B+"
"1274",1274,1273,"President Obama Job Approval","CNN/ORC","Approve 55, Disapprove 44",11,"2016-10-06",2016,"B+"
"1275",1275,1274,"President Obama Job Approval","FOX News","Approve 51, Disapprove 48",3,"2016-10-07",2016,"A"
"1276",1276,1275,"President Obama Job Approval","Economist/YouGov","Approve 49, Disapprove 49",0,"2016-10-09",2016,"B"
"1277",1277,1276,"President Obama Job Approval","Gallup","Approve 53, Disapprove 44",9,"2016-10-10",2016,"B"
"1278",1278,1277,"President Obama Job Approval","Rasmussen Reports","Approve 51, Disapprove 48",3,"2016-10-10",2016,"C+"
"1279",1279,1278,"President Obama Job Approval","Reuters/Ipsos","Approve 52, Disapprove 44",8,"2016-10-12",2016,"B+"
"1280",1280,1279,"President Obama Job Approval","FOX News","Approve 57, Disapprove 41",16,"2016-10-13",2016,"A"
"1281",1281,1280,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 53, Disapprove 44",9,"2016-10-16",2016,"A-"
"1282",1282,1281,"President Obama Job Approval","GWU/Battleground","Approve 53, Disapprove 44",9,"2016-10-17",2016,"B"
"1283",1283,1282,"President Obama Job Approval","FOX News","Approve 50, Disapprove 46",4,"2016-10-18",2016,"A"
"1284",1284,1283,"President Obama Job Approval","Reuters/Ipsos","Approve 51, Disapprove 45",6,"2016-10-19",2016,"B+"
"1285",1285,1284,"President Obama Job Approval","Economist/YouGov","Approve 50, Disapprove 48",2,"2016-10-19",2016,"B"
"1286",1286,1285,"President Obama Job Approval","Bloomberg","Approve 51, Disapprove 44",7,"2016-10-19",2016,"unknown"
"1287",1287,1286,"President Obama Job Approval","Reuters/Ipsos","Approve 48, Disapprove 47",1,"2016-10-26",2016,"B+"
"1288",1288,1287,"President Obama Job Approval","Gallup","Approve 52, Disapprove 44",8,"2016-10-26",2016,"B"
"1289",1289,1288,"President Obama Job Approval","Associated Press-GfK","Approve 53, Disapprove 47",6,"2016-10-26",2016,"unknown"
"1290",1290,1289,"President Obama Job Approval","USA Today/Suffolk","Approve 54, Disapprove 41",13,"2016-10-26",2016,"B+"
"1291",1291,1290,"President Obama Job Approval","Rasmussen Reports","Approve 55, Disapprove 45",10,"2016-10-26",2016,"C+"
"1292",1292,1291,"President Obama Job Approval","Economist/YouGov","Approve 49, Disapprove 49",0,"2016-11-02",2016,"B"
"1293",1293,1292,"President Obama Job Approval","Reuters/Ipsos","Approve 51, Disapprove 45",6,"2016-11-03",2016,"B+"
"1294",1294,1293,"President Obama Job Approval","CBS News/NY Times","Approve 54, Disapprove 40",14,"2016-11-03",2016,"A-"
"1295",1295,1294,"President Obama Job Approval","Rasmussen Reports","Approve 52, Disapprove 46",6,"2016-11-04",2016,"C+"
"1296",1296,1295,"President Obama Job Approval","Gallup","Approve 49, Disapprove 48",1,"2016-11-04",2016,"B"
"1297",1297,1296,"President Obama Job Approval","McClatchy/Marist","Approve 51, Disapprove 45",6,"2016-11-04",2016,"A"
"1298",1298,1297,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 53, Disapprove 44",9,"2016-11-06",2016,"A-"
"1299",1299,1298,"President Obama Job Approval","Economist/YouGov","Approve 50, Disapprove 49",1,"2016-11-07",2016,"B"
"1300",1300,1299,"President Obama Job Approval","FOX News","Approve 52, Disapprove 47",5,"2016-11-07",2016,"A"
"1301",1301,1300,"President Obama Job Approval","Washington Post","Approve 56, Disapprove 40",16,"2016-11-17",2016,"A+"
"1302",1302,1301,"President Obama Job Approval","Economist/YouGov","Approve 51, Disapprove 45",6,"2016-11-17",2016,"B"
"1303",1303,1302,"President Obama Job Approval","Reuters/Ipsos","Approve 50, Disapprove 44",6,"2016-11-17",2016,"B+"
"1304",1304,1303,"President Obama Job Approval","Economist/YouGov","Approve 55, Disapprove 41",14,"2016-11-23",2016,"B"
"1305",1305,1304,"President Obama Job Approval","CNN/ORC","Approve 57, Disapprove 41",16,"2016-11-23",2016,"B+"
"1306",1306,1305,"President Obama Job Approval","Reuters/Ipsos","Approve 53, Disapprove 40",13,"2016-11-23",2016,"B+"
"1307",1307,1306,"President Obama Job Approval","Quinnipiac","Approve 50, Disapprove 43",7,"2016-11-28",2016,"A-"
"1308",1308,1307,"President Obama Job Approval","Reuters/Ipsos","Approve 53, Disapprove 42",11,"2016-12-01",2016,"B+"
"1309",1309,1308,"President Obama Job Approval","Economist/YouGov","Approve 52, Disapprove 45",7,"2016-12-01",2016,"B"
"1310",1310,1309,"President Obama Job Approval","Economist/YouGov","Approve 52, Disapprove 45",7,"2016-12-06",2016,"B"
"1311",1311,1310,"President Obama Job Approval","GWU/Battleground","Approve 53, Disapprove 42",11,"2016-12-06",2016,"B"
"1312",1312,1311,"President Obama Job Approval","The Atlantic","Approve 56, Disapprove 40",16,"2016-12-07",2016,"unknown"
"1313",1313,1312,"President Obama Job Approval","Reuters/Ipsos","Approve 53, Disapprove 42",11,"2016-12-07",2016,"B+"
"1314",1314,1313,"President Obama Job Approval","Bloomberg","Approve 54, Disapprove 42",12,"2016-12-07",2016,"unknown"
"1315",1315,1314,"President Obama Job Approval","IBD/TIPP","Approve 55, Disapprove 40",15,"2016-12-08",2016,"A-"
"1316",1316,1315,"President Obama Job Approval","PPP (D)","Approve 50, Disapprove 45",5,"2016-12-09",2016,"B"
"1317",1317,1316,"President Obama Job Approval","Rasmussen Reports","Approve 56, Disapprove 43",13,"2016-12-12",2016,"C+"
"1318",1318,1317,"President Obama Job Approval","Gallup","Approve 59, Disapprove 39",20,"2016-12-12",2016,"B"
"1319",1319,1318,"President Obama Job Approval","McClatchy/Marist","Approve 55, Disapprove 42",13,"2016-12-13",2016,"A"
"1320",1320,1319,"President Obama Job Approval","Economist/YouGov","Approve 51, Disapprove 45",6,"2016-12-14",2016,"B"
"1321",1321,1320,"President Obama Job Approval","Pew Research","Approve 58, Disapprove 37",21,"2016-12-14",2016,"B-"
"1322",1322,1321,"President Obama Job Approval","FOX News","Approve 53, Disapprove 41",12,"2016-12-15",2016,"A"
"1323",1323,1322,"President Obama Job Approval","CBS News","Approve 56, Disapprove 36",20,"2016-12-15",2016,"A-"
"1324",1324,1323,"President Obama Job Approval","Reuters/Ipsos","Approve 54, Disapprove 41",13,"2016-12-15",2016,"B+"
"1325",1325,1324,"President Obama Job Approval","NBC News/Wall St. Jrnl","Approve 52, Disapprove 42",10,"2016-12-19",2016,"A-"
"1326",1326,1325,"President Obama Job Approval","USA Today/Suffolk","Approve 54, Disapprove 41",13,"2016-12-20",2016,"B+"
"1327",1327,1326,"President Obama Job Approval","Economist/YouGov","Approve 50, Disapprove 44",6,"2016-12-20",2016,"B"
"1328",1328,1327,"President Obama Job Approval","Reuters/Ipsos","Approve 56, Disapprove 41",15,"2016-12-21",2016,"B+"
"1329",1329,1328,"President Obama Job Approval","Economist/YouGov","Approve 51, Disapprove 44",7,"2016-12-27",2016,"B"
"1330",1330,1329,"President Obama Job Approval","Economist/YouGov","Approve 51, Disapprove 43",8,"2017-01-03",2017,"B"
"1331",1331,1330,"President Obama Job Approval","Reuters/Ipsos","Approve 52, Disapprove 44",8,"2017-01-04",2017,"B+"
