,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
1728,Alaska Senate - Treadwell vs. Begich,PPP (D)**,"Begich 43, Treadwell 37",Begich +6,2014-02-04,2014.0
1729,Kentucky Senate - McConnell vs. Grimes,Rasmussen Reports,"Grimes 42, McConnell 42",Tie,2014-02-03,2014.0
1730,New Hampshire Senate - Brown vs. Shaheen,WMUR/UNH,"Shaheen 47, Brown 37",Shaheen +10,2014-02-03,2014.0
1731,Oklahoma Senate - Republican Primary,Harper (R),"Lankford 54, Shannon 18, Weger 1",Lankford +36,2014-02-03,2014.0
1732,Louisiana Senate - Cassidy vs. Landrieu,Rasmussen Reports,"Cassidy 44, Landrieu 40",Cassidy +4,2014-01-30,2014.0
1733,New Hampshire Senate - Brown vs. Shaheen,Purple Strategies,"Shaheen 44, Brown 44",Tie,2014-01-30,2014.0
1734,North Carolina Senate - Tillis vs. Hagan,Rasmussen Reports,"Tillis 47, Hagan 40",Tillis +7,2014-01-27,2014.0
1735,North Carolina Senate - Brannon vs. Hagan,Rasmussen Reports,"Brannon 43, Hagan 39",Brannon +4,2014-01-27,2014.0
1736,Virginia Senate - Gillespie vs. Warner,Christopher Newport Univ.,"Warner 50, Gillespie 30",Warner +20,2014-01-23,2014.0
1737,Virginia Senate - Gillespie vs. Warner,Rasmussen Reports,"Warner 51, Gillespie 37",Warner +14,2014-01-23,2014.0
1738,Virginia Senate - Gillespie vs. Warner,Roanoke College,"Warner 50, Gillespie 21",Warner +29,2014-01-21,2014.0
1739,Michigan Senate - Land vs. Peters,Rasmussen Reports,"Land 37, Peters 35",Land +2,2014-01-17,2014.0
1740,New Hampshire Senate - Brown vs. Shaheen,PPP (D),"Shaheen 46, Brown 43",Shaheen +3,2014-01-15,2014.0
1741,New Hampshire Senate - Smith vs. Shaheen,PPP (D),"Shaheen 48, Smith 34",Shaheen +14,2014-01-15,2014.0
1742,New Hampshire Senate - Rubens vs. Shaheen,PPP (D),"Shaheen 49, Rubens 33",Shaheen +16,2014-01-15,2014.0
1743,New Hampshire Senate - Testerman vs. Shaheen,PPP (D),"Shaheen 47, Testerman 30",Shaheen +17,2014-01-15,2014.0
1744,North Carolina Senate - Tillis vs. Hagan,PPP (D),"Tillis 43, Hagan 42",Tillis +1,2014-01-14,2014.0
1745,North Carolina Senate - Brannon vs. Hagan,PPP (D),"Brannon 43, Hagan 41",Brannon +2,2014-01-14,2014.0
1746,North Carolina Senate - Grant vs. Hagan,PPP (D),"Grant 42, Hagan 41",Grant +1,2014-01-14,2014.0
1747,North Carolina Senate - Harris vs. Hagan,PPP (D),"Harris 43, Hagan 41",Harris +2,2014-01-14,2014.0
1748,North Carolina Senate - Flynn vs. Hagan,PPP (D),"Flynn 44, Hagan 42",Flynn +2,2014-01-14,2014.0
1749,Michigan Senate - Land vs. Peters,Harper (R),"Land 44, Peters 36",Land +8,2014-01-13,2014.0
1750,Michigan Senate - Land vs. Peters,PPP (D),"Peters 40, Land 42",Land +2,2013-12-10,2013.0
1751,North Carolina Senate - Tillis vs. Hagan,PPP (D),"Hagan 44, Tillis 42",Hagan +2,2013-12-10,2013.0
1752,North Carolina Senate - Harris vs. Hagan,PPP (D),"Hagan 43, Harris 43",Tie,2013-12-10,2013.0
1753,North Carolina Senate - Brannon vs. Hagan,PPP (D),"Brannon 45, Hagan 43",Brannon +2,2013-12-10,2013.0
1754,North Carolina Senate - Grant vs. Hagan,PPP (D),"Hagan 43, Grant 43",Tie,2013-12-10,2013.0
1755,North Carolina Senate - Flynn vs. Hagan,PPP (D),"Flynn 45, Hagan 43",Flynn +2,2013-12-10,2013.0
1756,Colorado Senate - Buck vs. Udall,PPP (D),"Udall 46, Buck 42",Udall +4,2013-12-06,2013.0
1757,Colorado Senate - Baumgardner vs. Udall,PPP (D),"Udall 47, Baumgardner 40",Udall +7,2013-12-06,2013.0
1758,Colorado Senate - Stephens vs. Udall,PPP (D),"Udall 44, Stephens 37",Udall +7,2013-12-06,2013.0
1759,Colorado Senate - Hill vs. Udall,PPP (D),"Udall 44, Hill 37",Udall +7,2013-12-06,2013.0
1760,Illinois Senate - Oberweis vs. Durbin,PPP (D),"Durbin 51, Oberweis 36",Durbin +15,2013-11-26,2013.0
1761,Illinois Senate - Koppie vs. Durbin,PPP (D),"Durbin 52, Koppie 35",Durbin +17,2013-11-26,2013.0
1762,Illinois Senate - Truax vs. Durbin,PPP (D),"Durbin 51, Truax 33",Durbin +18,2013-11-26,2013.0
1763,Iowa Senate - Ernst vs. Braley,Harper (R),"Braley 42, Ernst 36",Braley +6,2013-11-25,2013.0
1764,Iowa Senate - Jacobs vs. Braley,Harper (R),"Braley 41, Jacobs 37",Braley +4,2013-11-25,2013.0
1765,Iowa Senate - Whitaker vs. Braley,Harper (R),"Braley 41, Whitaker 38",Braley +3,2013-11-25,2013.0
1766,Iowa Senate - Clovis vs. Braley,Harper (R),"Braley 40, Clovis 35",Braley +5,2013-11-25,2013.0
1767,Iowa Senate - Young vs. Braley,Harper (R),"Braley 41, Young 35",Braley +6,2013-11-25,2013.0
1768,Louisiana Senate Primary,SMOR,"Landrieu 41, Cassidy 34, Maness 10",Landrieu +7,2013-11-22,2013.0
1769,Michigan Senate - Land vs. Peters,LE&A;/Denno Research,"Peters 37, Land 36",Peters +1,2013-11-20,2013.0
1770,Colorado Senate - Buck vs. Udall,Quinnipiac,"Udall 45, Buck 42",Udall +3,2013-11-20,2013.0
1771,Colorado Senate - Baumgardner vs. Udall,Quinnipiac,"Udall 44, Baumgardner 39",Udall +5,2013-11-20,2013.0
1772,Colorado Senate - Hill vs. Udall,Quinnipiac,"Udall 45, Hill 39",Udall +6,2013-11-20,2013.0
1773,Colorado Senate - McMillan vs. Udall,Quinnipiac,"Udall 43, McMillan 40",Udall +3,2013-11-20,2013.0
1774,Colorado Senate - Stephens vs. Udall,Quinnipiac,"Udall 45, Stephens 38",Udall +7,2013-11-20,2013.0
1775,Colorado Senate - Aspiri vs. Udall,Quinnipiac,"Udall 45, Aspiri 36",Udall +9,2013-11-20,2013.0
1776,Montana Senate - Daines vs. Walsh,PPP (D),"Daines 52, Walsh 35",Daines +17,2013-11-19,2013.0
1777,Montana Senate - Daines vs. Bohlinger,PPP (D),"Daines 51, Bohlinger 36",Daines +15,2013-11-19,2013.0
1778,Maine Senate - Collins vs. Bellows,PPP (D),"Collins 59, Bellows 20",Collins +39,2013-11-13,2013.0
1779,North Carolina Senate - Tillis vs. Hagan,PPP (D),"Hagan 44, Tillis 42",Hagan +2,2013-11-12,2013.0
1780,North Carolina Senate - Harris vs. Hagan,PPP (D),"Hagan 43, Harris 41",Hagan +2,2013-11-12,2013.0
1781,North Carolina Senate - Brannon vs. Hagan,PPP (D),"Brannon 44, Hagan 43",Brannon +1,2013-11-12,2013.0
1782,North Carolina Senate - Grant vs. Hagan,PPP (D),"Hagan 43, Grant 40",Hagan +3,2013-11-12,2013.0
1783,Michigan Senate - Land vs. Peters,Inside Michigan Politics,"Peters 43, Land 38",Peters +5,2013-11-08,2013.0
1784,South Carolina Senate - Republican Primary,Harper (R),"Graham 51, Bright 15, Mace 4, Cash 4",Graham +36,2013-10-30,2013.0
1785,Arkansas Senate - Cotton vs. Pryor,The Arkansas Poll,"Cotton 37, Pryor 36",Cotton +1,2013-10-24,2013.0
1786,New Hampshire Senate - Bass vs. Shaheen,WMUR/UNH,"Shaheen 51, Bass 34",Shaheen +17,2013-10-21,2013.0
1787,New Hampshire Senate - Rubens vs. Shaheen,WMUR/UNH,"Shaheen 53, Rubens 28",Shaheen +25,2013-10-21,2013.0
1788,New Jersey Senate Special - Lonegan vs. Booker,Quinnipiac,"Booker 54, Lonegan 40",Booker +14,2013-10-15,2013.0
1789,New Jersey Senate Special - Lonegan vs. Booker,Monmouth,"Booker 52, Lonegan 42",Booker +10,2013-10-14,2013.0
1790,New Jersey Senate Special - Lonegan vs. Booker,Rutgers-Eagleton,"Booker 58, Lonegan 36",Booker +22,2013-10-14,2013.0
1791,Arkansas Senate - Cotton vs. Pryor,Talk Business Poll,"Cotton 41, Pryor 42",Pryor +1,2013-10-14,2013.0
1792,New Jersey Senate Special - Lonegan vs. Booker,Richard Stockton College,"Booker 50, Lonegan 39",Booker +11,2013-10-10,2013.0
1793,New Jersey Senate Special - Lonegan vs. Booker,Quinnipiac,"Booker 53, Lonegan 41",Booker +12,2013-10-09,2013.0
1794,New Jersey Senate Special - Lonegan vs. Booker,Rasmussen Reports,"Booker 53, Lonegan 41",Booker +12,2013-10-08,2013.0
1795,New Jersey Senate Special - Lonegan vs. Booker,Fairleigh Dickinson,"Booker 45, Lonegan 29",Booker +16,2013-10-08,2013.0
1796,New Jersey Senate Special - Lonegan vs. Booker,Monmouth,"Booker 53, Lonegan 40",Booker +13,2013-10-01,2013.0
1797,New Jersey Senate Special - Lonegan vs. Booker,Quinnipiac,"Booker 53, Lonegan 41",Booker +12,2013-09-24,2013.0
1798,West Virginia Senate - Capito vs. Tennant,PPP (D),"Capito 50, Tennant 36",Capito +14,2013-09-24,2013.0
1799,New Jersey Senate Special - Lonegan vs. Booker,Richard Stockton College,"Booker 58, Lonegan 32",Booker +26,2013-09-23,2013.0
1800,New Jersey Senate Special - Lonegan vs. Booker,Kean University,"Booker 52, Lonegan 33",Booker +19,2013-09-20,2013.0
1801,New Hampshire Senate - Brown vs. Shaheen,PPP (D),"Shaheen 48, Brown 44",Shaheen +4,2013-09-17,2013.0
1802,Michigan Senate - Land vs. Peters,EPIC-MRA,"Peters 38, Land 37",Peters +1,2013-09-12,2013.0
1803,New Jersey Senate Special - Lonegan vs. Booker,Rutgers-Eagleton,"Booker 64, Lonegan 29",Booker +35,2013-09-11,2013.0
1804,North Carolina Senate - Tillis vs. Hagan,PPP (D),"Hagan 51, Tillis 36",Hagan +15,2013-09-10,2013.0
1805,North Carolina Senate - Berger vs. Hagan,PPP (D),"Hagan 53, Berger 36",Hagan +17,2013-09-10,2013.0
1806,South Dakota Senate - Rounds vs. Weiland,Harper (R),"Rounds 52, Weiland 38",Rounds +14,2013-09-10,2013.0
1807,South Carolina Senate - Republican Primary,Landmark/Rosetta Stone,"Graham 42, Bright 13, Mace 10, Cash 7",Graham +29,2013-09-08,2013.0
1808,West Virginia Senate - Capito vs. Tennant,The West Virginia Poll,"Capito 45, Tennant 40",Capito +5,2013-08-30,2013.0
1809,Alaska Senate - Treadwell vs. Begich,Hays Research (D),"Begich 50, Treadwell 39",Begich +11,2013-08-30,2013.0
1810,New Jersey Senate Special - Lonegan vs. Booker,Fairleigh Dickinson,"Booker 50, Lonegan 22",Booker +28,2013-08-29,2013.0
1811,Alaska Senate - Palin vs. Begich,Hays Research (D),"Begich 55, Palin 37",Begich +18,2013-08-21,2013.0
1812,Louisiana Senate - Cassidy vs. Landrieu,PPP (D),"Landrieu 50, Cassidy 40",Landrieu +10,2013-08-20,2013.0
1813,New Jersey Senate Special - Lonegan vs. Booker,Monmouth,"Booker 54, Lonegan 38",Booker +16,2013-08-20,2013.0
1814,Louisiana Senate - Cassidy vs. Landrieu,Harper (R),"Landrieu 45, Cassidy 47",Cassidy +2,2013-08-19,2013.0
1815,North Carolina Senate - Tillis vs. Hagan,PPP (D),"Hagan 47, Tillis 39",Hagan +8,2013-08-13,2013.0
1816,New Jersey Senate Special - Lonegan vs. Booker,Quinnipiac,"Booker 54, Lonegan 29",Booker +25,2013-08-07,2013.0
1817,New Jersey Senate Special Election - Democratic Primary,Quinnipiac,"Booker 54, Pallone 17, Holt 15, Oliver 5",Booker +37,2013-08-07,2013.0
1818,Arkansas Senate - Cotton vs. Pryor,Harper (R),"Cotton 43, Pryor 41",Cotton +2,2013-08-06,2013.0
1819,Georgia Senate - Gingrey vs. Nunn,PPP (D),"Gingrey 41, Nunn 41",Tie,2013-08-06,2013.0
1820,Georgia Senate - Broun vs. Nunn,PPP (D),"Nunn 41, Broun 36",Nunn +5,2013-08-06,2013.0
1821,Georgia Senate - Kingston vs. Nunn,PPP (D),"Nunn 40, Kingston 38",Nunn +2,2013-08-06,2013.0
1822,Georgia Senate - Handel vs. Nunn,PPP (D),"Nunn 40, Handel 38",Nunn +2,2013-08-06,2013.0
1823,Georgia Senate - Republican Primary,PPP (D),"Gingrey 25, Broun 19, Kingston 15, Handel 13, Perdue 5, Grayson 3",Gingrey +6,2013-08-06,2013.0
1824,Michigan Senate - Land vs. Peters,LE&A;/Denno Research,"Peters 39, Land 39",Tie,2013-08-01,2013.0
1825,Alaska Senate - Treadwell vs. Begich,PPP (D),"Begich 44, Treadwell 40",Begich +4,2013-07-30,2013.0
1826,Alaska Senate - Palin vs. Begich,PPP (D),"Begich 52, Palin 40",Begich +12,2013-07-30,2013.0
1827,Wyoming Senate - Republican Primary,PPP (D),"Enzi 54, Cheney 26",Enzi +28,2013-07-23,2013.0
1828,North Carolina Senate - Tillis vs. Hagan,PPP (D),"Hagan 49, Tillis 38",Hagan +11,2013-07-17,2013.0
1829,New Jersey Senate Special Election - Democratic Primary,Monmouth University,"Booker 49, Pallone 12, Holt 8, Oliver 3",Booker +37,2013-07-16,2013.0
1830,New Jersey Senate Special Election - Democratic Primary,Quinnipiac,"Booker 52, Pallone 10, Holt 8, Oliver 3",Booker +42,2013-07-09,2013.0
1831,New Jersey Senate Special - Lonegan vs. Booker,Quinnipiac,"Booker 53, Lonegan 30",Booker +23,2013-07-09,2013.0
1832,Montana Senate - Racicot vs. Schweitzer,PPP (D),"Racicot 47, Schweitzer 46",Racicot +1,2013-06-25,2013.0
1833,Montana Senate - Daines vs. Schweitzer,PPP (D),"Schweitzer 48, Daines 45",Schweitzer +3,2013-06-25,2013.0
1834,Massachusetts Senate Special Election - Gomez vs. Markey,Suffolk University,"Markey 52, Gomez 42",Markey +10,2013-06-24,2013.0
1835,Massachusetts Senate Special Election - Gomez vs. Markey,Western NE University,"Markey 49, Gomez 41",Markey +8,2013-06-23,2013.0
1836,Massachusetts Senate Special Election - Gomez vs. Markey,UMass Lowell/Boston Herald,"Markey 56, Gomez 36",Markey +20,2013-06-21,2013.0
1837,Massachusetts Senate Special Election - Gomez vs. Markey,New England College,"Markey 56, Gomez 36",Markey +20,2013-06-21,2013.0
1838,Massachusetts Senate Special Election - Gomez vs. Markey,Emerson College,"Markey 51, Gomez 41",Markey +10,2013-06-21,2013.0
1839,North Carolina Senate - Foxx vs. Hagan,PPP (D),"Hagan 46, Foxx 39",Hagan +7,2013-06-18,2013.0
1840,North Carolina Senate - Berger vs. Hagan,PPP (D),"Hagan 44, Berger 40",Hagan +4,2013-06-18,2013.0
1841,North Carolina Senate - Tillis vs. Hagan,PPP (D),"Hagan 45, Tillis 40",Hagan +5,2013-06-18,2013.0
1842,New Jersey Senate Special Election - Lonegan vs. Booker,Rasmussen Reports,"Booker 50, Lonegan 33",Booker +17,2013-06-17,2013.0
1843,Massachusetts Senate Special Election - Gomez vs. Markey,Boston Globe,"Markey 54, Gomez 43",Markey +11,2013-06-16,2013.0
1844,New Jersey Senate Special Election - Lonegan vs. Booker,Monmouth University,"Booker 53, Lonegan 37",Booker +16,2013-06-13,2013.0
1845,Massachusetts Senate Special Election - Gomez vs. Markey,WBUR/MassINC,"Markey 46, Gomez 39",Markey +7,2013-06-11,2013.0
1846,Massachusetts Senate Special Election - Gomez vs. Markey,UMass/YouGov,"Markey 51, Gomez 40",Markey +11,2013-06-11,2013.0
1847,Massachusetts Senate Special Election - Gomez vs. Markey,Suffolk University,"Markey 48, Gomez 41",Markey +7,2013-06-10,2013.0
1848,New Jersey Senate Special Election - Lonegan vs. Booker,Quinnipiac,"Booker 54, Lonegan 27",Booker +27,2013-06-10,2013.0
1849,Michigan Senate - Land vs. Peters,PPP (D),"Peters 41, Land 36",Peters +5,2013-06-05,2013.0
1850,Michigan Senate - Rogers vs. Peters,PPP (D),"Peters 42, Rogers 32",Peters +10,2013-06-05,2013.0
1851,Massachusetts Senate Special Election - Gomez vs. Markey,New England College,"Markey 52, Gomez 40",Markey +12,2013-06-04,2013.0
1852,Massachusetts Senate Special Election - Gomez vs. Markey,Emerson College,"Markey 45, Gomez 33",Markey +12,2013-05-23,2013.0
1853,North Carolina Senate - Foxx vs. Hagan,PPP (D),"Hagan 49, Foxx 42",Hagan +7,2013-05-22,2013.0
1854,North Carolina Senate - Tillis vs. Hagan,PPP (D),"Hagan 48, Tillis 41",Hagan +7,2013-05-22,2013.0
1855,North Carolina Senate - Berger vs. Hagan,PPP (D),"Hagan 46, Berger 42",Hagan +4,2013-05-22,2013.0
1856,Michigan Senate - Rogers vs. Peters,EPIC-MRA,"Peters 37, Rogers 30",Peters +7,2013-05-22,2013.0
1857,Massachusetts Senate Special Election - Gomez vs. Markey,WBUR/MassINC,"Markey 46, Gomez 38",Markey +8,2013-05-09,2013.0
1858,Massachusetts Senate Special Election - Gomez vs. Markey,Suffolk/7News,"Markey 52, Gomez 35",Markey +17,2013-05-09,2013.0
1859,Massachusetts Senate Special Election - Gomez vs. Markey,PPP (D),"Markey 44, Gomez 40",Markey +4,2013-05-03,2013.0
1860,Massachusetts Senate Special Election - Gomez vs. Markey,Emerson College,"Markey 42, Gomez 36",Markey +6,2013-05-02,2013.0
1861,Massachusetts Senate Special Election - Democratic Primary,Western NE University,"Markey 44, Lynch 34",Markey +10,2013-04-21,2013.0
1862,Massachusetts Senate Special Election - Republican Primary,Western NE University,"Gomez 33, Sullivan 27, Winslow 9",Gomez +6,2013-04-21,2013.0
1863,Massachusetts Senate Special Election - Gomez vs. Markey,Western NE University,"Markey 51, Gomez 36",Markey +15,2013-04-21,2013.0
1864,Massachusetts Senate Special Election - Sullivan vs. Markey,Western NE University,"Markey 52, Sullivan 34",Markey +18,2013-04-21,2013.0
1865,Massachusetts Senate Special Election - Democratic Primary,WBUR/MassINC,"Markey 35, Lynch 24",Markey +11,2013-03-26,2013.0
1866,Massachusetts Senate Special Election - Sullivan vs. Markey,WBUR/MassINC,"Markey 44, Sullivan 27",Markey +17,2013-03-26,2013.0
1867,Massachusetts Senate Special Election - Democratic Primary,UMass Lowell/Boston Herald,"Markey 50, Lynch 21",Markey +29,2013-03-07,2013.0
1868,Massachusetts Senate Special Election - Sullivan vs. Markey,UMass Lowell/Boston Herald,"Markey 48, Sullivan 30",Markey +18,2013-03-07,2013.0
1869,Massachusetts Senate Special Election - Democratic Primary,WBUR/MassINC,"Markey 38, Lynch 31",Markey +7,2013-02-15,2013.0
1870,Massachusetts Senate Special Election - Winslow vs. Markey,WBUR/MassINC,"Markey 43, Winslow 24",Markey +19,2013-02-15,2013.0
1871,Massachusetts Senate Special Election - Winslow vs. Lynch,WBUR/MassINC,"Lynch 44, Winslow 20",Lynch +24,2013-02-15,2013.0
1872,Massachusetts Senate Special Election - Brown vs. Markey,PPP (D),"Brown 48, Markey 45",Brown +3,2013-01-30,2013.0
1873,Massachusetts Senate Special Election - Brown vs. Lynch,PPP (D),"Brown 48, Lynch 39",Brown +9,2013-01-30,2013.0
1874,Massachusetts Senate Special Election - Democratic Primary,PPP (D),"Markey 52, Lynch 19",Markey +33,2013-01-30,2013.0
1875,Massachusetts Senate - Brown vs. Warren,UMass/Boston Herald,"Warren 48, Brown 49",Brown +1,2012-11-05,2012.0
1876,Virginia Senate - Allen vs. Kaine,NBC/WSJ/Marist,"Kaine 49, Allen 46",Kaine +3,2012-11-05,2012.0
1877,Virginia Senate - Allen vs. Kaine,Rasmussen Reports,"Kaine 49, Allen 47",Kaine +2,2012-11-05,2012.0
1878,Ohio Senate - Mandel vs. Brown,Ohio Poll/Univ of Cin.,"Brown 51, Mandel 47",Brown +4,2012-11-05,2012.0
1879,Ohio Senate - Mandel vs. Brown,Rasmussen Reports,"Brown 50, Mandel 48",Brown +2,2012-11-05,2012.0
1880,Ohio Senate - Mandel vs. Brown,SurveyUSA*,"Brown 44, Mandel 41",Brown +3,2012-11-05,2012.0
1881,Nevada Senate - Heller vs. Berkley,PPP (D)*,"Heller 48, Berkley 46",Heller +2,2012-11-05,2012.0
1882,Michigan Senate - Hoekstra vs. Stabenow,Mitchell Research,"Stabenow 55, Hoekstra 41",Stabenow +14,2012-11-05,2012.0
1883,Maine Senate - Summers vs. Dill vs. King,MPRC (D),"King 48, Summers 34, Dill 11",King +14,2012-11-05,2012.0
1884,Minnesota Senate - Bills vs. Klobuchar,KSTP/SurveyUSA,"Klobuchar 60, Bills 30",Klobuchar +30,2012-11-05,2012.0
1885,Montana Senate - Rehberg vs. Tester,Mason-Dixon,"Rehberg 49, Tester 45",Rehberg +4,2012-11-04,2012.0
1886,Montana Senate - Rehberg vs. Tester,PPP (D)*,"Rehberg 46, Tester 48",Tester +2,2012-11-04,2012.0
1887,Massachusetts Senate - Brown vs. Warren,Western NE University,"Warren 50, Brown 46",Warren +4,2012-11-04,2012.0
1888,Virginia Senate - Allen vs. Kaine,PPP (D),"Kaine 52, Allen 46",Kaine +6,2012-11-04,2012.0
1889,Missouri Senate - Akin vs. McCaskill,PPP (D)*,"McCaskill 48, Akin 44",McCaskill +4,2012-11-04,2012.0
1890,Missouri Senate - Akin vs. McCaskill,SurveyUSA*,"McCaskill 51, Akin 36",McCaskill +15,2012-11-04,2012.0
1891,Ohio Senate - Mandel vs. Brown,Columbus Dispatch*,"Brown 51, Mandel 45",Brown +6,2012-11-04,2012.0
1892,Ohio Senate - Mandel vs. Brown,PPP (D),"Brown 54, Mandel 44",Brown +10,2012-11-04,2012.0
1893,Florida Senate - Mack vs. Nelson,TBT/Herald/Mason-Dixon,"Nelson 49, Mack 43",Nelson +6,2012-11-04,2012.0
1894,Florida Senate - Mack vs. Nelson,PPP (D),"Nelson 51, Mack 46",Nelson +5,2012-11-04,2012.0
1895,Pennsylvania Senate - Smith vs. Casey,Morning Call,"Casey 48, Smith 42",Casey +6,2012-11-04,2012.0
1896,Michigan Senate - Hoekstra vs. Stabenow,Baydoun/Foster (D),"Stabenow 50, Hoekstra 44",Stabenow +6,2012-11-04,2012.0
1897,Arizona Senate - Flake vs. Carmona,PPP (D),"Flake 51, Carmona 46",Flake +5,2012-11-04,2012.0
1898,Maine Senate - Summers vs. Dill vs. King,Critical Insights,"King 49, Summers 33, Dill 11",King +16,2012-11-04,2012.0
1899,Ohio Senate - Mandel vs. Brown,Rasmussen Reports,"Brown 48, Mandel 48",Tie,2012-11-03,2012.0
1900,Ohio Senate - Mandel vs. Brown,NBC/WSJ/Marist,"Brown 50, Mandel 45",Brown +5,2012-11-03,2012.0
1901,Wisconsin Senate - Thompson vs. Baldwin,PPP (D),"Baldwin 51, Thompson 48",Baldwin +3,2012-11-03,2012.0
1902,Pennsylvania Senate - Smith vs. Casey,Tribune-Review/Susquehanna,"Casey 46, Smith 45",Casey +1,2012-11-03,2012.0
1903,Pennsylvania Senate - Smith vs. Casey,PPP (D),"Casey 52, Smith 44",Casey +8,2012-11-03,2012.0
1904,Florida Senate - Mack vs. Nelson,NBC/WSJ/Marist,"Nelson 52, Mack 43",Nelson +9,2012-11-03,2012.0
1905,Michigan Senate - Hoekstra vs. Stabenow,PPP (D),"Stabenow 55, Hoekstra 42",Stabenow +13,2012-11-03,2012.0
1906,Washington Senate - Baumgartner vs. Cantwell,PPP (D),"Cantwell 57, Baumgartner 39",Cantwell +18,2012-11-03,2012.0
1907,California Senate - Emken vs. Feinstein,Field,"Feinstein 54, Emken 33",Feinstein +21,2012-11-03,2012.0
1908,Minnesota Senate - Bills vs. Klobuchar,PPP (D),"Klobuchar 62, Bills 32",Klobuchar +30,2012-11-03,2012.0
1909,Indiana Senate - Mourdock vs. Donnelly,Rasmussen Reports,"Donnelly 45, Mourdock 42",Donnelly +3,2012-11-02,2012.0
1910,Virginia Senate - Allen vs. Kaine,WeAskAmerica,"Kaine 50, Allen 50",Tie,2012-11-02,2012.0
1911,Wisconsin Senate - Thompson vs. Baldwin,Rasmussen Reports,"Baldwin 48, Thompson 48",Tie,2012-11-02,2012.0
1912,Wisconsin Senate - Thompson vs. Baldwin,WeAskAmerica,"Baldwin 49, Thompson 46",Baldwin +3,2012-11-02,2012.0
1913,Montana Senate - Rehberg vs. Tester,Rasmussen Reports,"Rehberg 48, Tester 49",Tester +1,2012-11-02,2012.0
1914,Massachusetts Senate - Brown vs. Warren,PPP (D),"Warren 52, Brown 46",Warren +6,2012-11-02,2012.0
1915,Indiana Senate - Mourdock vs. Donnelly,Howey/DePauw*,"Donnelly 47, Mourdock 36",Donnelly +11,2012-11-02,2012.0
1916,Connecticut Senate - McMahon vs. Murphy,PPP (D),"Murphy 52, McMahon 43",Murphy +9,2012-11-02,2012.0
1917,Nebraska Senate - Fischer vs. Kerrey,WeAskAmerica,"Fischer 54, Kerrey 41",Fischer +13,2012-11-02,2012.0
1918,Maine Senate - Summers vs. Dill vs. King,PPP (D),"King 50, Summers 36, Dill 12",King +14,2012-11-02,2012.0
1919,Wisconsin Senate - Thompson vs. Baldwin,NBC/WSJ/Marist,"Baldwin 48, Thompson 47",Baldwin +1,2012-11-01,2012.0
1920,Wisconsin Senate - Thompson vs. Baldwin,WPR/St. Norbert*,"Baldwin 43, Thompson 46",Thompson +3,2012-11-01,2012.0
1921,Hawaii Senate - Lingle vs. Hirono,Honolulu Civil Beat/MRG,"Hirono 55, Lingle 40",Hirono +15,2012-11-01,2012.0
